time [s],expiration [NA](/api/datatype/35/)
25974.75,23488
25977.0390625,23533
25979.34375,23518
25981.7421875,23516
25983.953125,23506
25986.2421875,23519
25988.6875,23507
25990.75,23508
25992.9453125,23476
25994.640625,23495
25996.6796875,23514
26000.0078125,23454
26002.2734375,23457
26005.71875,23492
26007.1640625,23457
26009.390625,23416
26011.3203125,23391
26015.8125,23404
26020.4140625,23412
26022.5,23411
26025.140625,23411
26027.5234375,23414
26031.4375,23389
26034.4375,23414
26036.890625,23419
26038.9609375,23421
26042.140625,23421
26044.625,23412
26047.2265625,23412
26049.5546875,23413
26051.8515625,23415
26055.0703125,23419
26057.5,23417
26060.109375,23409
26062.640625,23418
26065.375,23416
26068.0703125,23419
26072.8984375,23428
26075.546875,23426
26078.03125,23425
26080.9375,23422
26083.609375,23422
26086.671875,23419
26088.984375,23396
26091.796875,23405
26096.09375,23416
26099.1015625,23421
26102.0390625,23417
26104.8203125,23423
26107.0078125,23428
26109.71875,23437
26111.984375,23435
26114.703125,23422
26117.5078125,23419
26120.109375,23426
26122.5859375,23433
26126.6953125,23428
26128.6484375,23433
26131.1015625,23428
26133.625,23433
26135.84375,23414
26138.1875,23413
26140.75,23420
26142.96875,23425
26146.3359375,23424
26148.8046875,23418
26150.375,23406
26151.84375,23375
26154.421875,23338
26156.53125,23436
26159.2421875,23446
26162.1640625,23440
26165.15625,23448
26167.9375,23450
26170.6171875,23455
26172.609375,23465
26174.8359375,23488
26178.5859375,23433
26181.90625,23295
26185.96875,23447
26187.984375,23450
26190.9140625,23421
26193.3203125,23413
26197.75,23447
26200.765625,23441
26203.765625,23443
26206.265625,23437
26208.3046875,23436
26210.6796875,23422
26212.9765625,23439
26215.0703125,23438
26218.1328125,23437
26221.1875,23438
26226.3359375,23413
26228.7265625,23407
26230.890625,23411
26233.71875,23416
26236.265625,23422
26240.6015625,23424
26242.6015625,23424
26245.390625,23423
26248.5546875,23427
26251.1328125,23418
26255.2890625,23408
26256.84375,23369
26258.8984375,23401
26261.078125,23366
26265.15625,23388
26266.859375,23411
26269.46875,23370
26271.6484375,23409
26273.734375,23411
26276.1875,23408
26279.1328125,23416
26280.8203125,23414
26283.6484375,23415
26286.390625,23412
26290.6171875,23407
26293.0546875,23406
26295.46875,23408
26297.984375,23406
26300.8671875,23412
26303.1640625,23405
26305.921875,23403
26308.390625,23407
26310.859375,23407
26313.421875,23391
26315.53125,23383
26317.8046875,23402
26319.9921875,23404
26322.25,23408
26324.9765625,23401
26327.328125,23404
26329.109375,23413
26332.6640625,23411
26334.84375,23408
26338.6796875,23407
26341.171875,23409
26343.421875,23405
26347.203125,23412
26349.984375,23424
26352.9765625,23422
26355.375,23421
26357.953125,23419
26360.7265625,23419
26363.171875,23403
26365.171875,23400
26367.4375,23374
26373.0703125,23398
26376.0390625,23407
26378.90625,23405
26381.9140625,23407
26384.2109375,23405
26386.6640625,23406
26388.8203125,23411
26391.3671875,23406
26394.1640625,23401
26397.0625,23401
26400.109375,23406
26402.953125,23407
26405.3125,23408
26407.6328125,23409
26411.5703125,23413
26414.203125,23413
26417.09375,23412
26419.9296875,23409
26422.4375,23411
26425.0625,23410
26427.6015625,23411
26430.0234375,23409
26432.6171875,23407
26435.265625,23410
26437.6640625,23413
26440.3515625,23393
26449.9609375,23412
26452.765625,23419
26455.453125,23416
26458.484375,23414
26461.4375,23416
26464.1796875,23417
26466.7890625,23418
26469.171875,23416
26471.46875,23417
26474.21875,23416
26476.75,23419
26479.3203125,23416
26482.296875,23417
26484.9140625,23418
26487.5078125,23416
26490.03125,23417
26492.546875,23417
26494.9921875,23417
26497.515625,23417
26500.015625,23420
26502.6484375,23414
26505.1640625,23417
26507.703125,23420
26510.140625,23420
26512.7734375,23419
26515.1328125,23419
26519.9140625,23316
26523.3046875,23387
26525.53125,23394
26528.9375,23395
26531.90625,23397
26534.4921875,23397
26538.1484375,23400
26540.453125,23397
26543.0546875,23396
26545.609375,23397
26548.3125,23397
26550.9765625,23394
26553.8203125,23394
26556.40625,23397
26558.8125,23399
26561.265625,23400
26564.1328125,23398
26567.0078125,23399
26569.4609375,23409
26572.4296875,23431
26574.3671875,23424
26576.8515625,23433
26579.046875,23437
26583.171875,23342
26595.0703125,23469
26600.984375,23468
26605.8359375,23426
26609.6171875,23433
26612.0546875,23470
26614.6796875,23483
26616.8046875,23477
26619.2109375,23477
26621.4375,23486
26623.4921875,23483
26625.2890625,23486
26627.0703125,23511
26628.796875,23508
26630.4140625,23485
26632.5703125,23490
26634.375,23502
26636.296875,23507
26638.90625,23495
26641.28125,23497
26644.1796875,23495
26646.625,23492
26649.5859375,23495
26652.265625,23496
26654.5859375,23496
26656.9453125,23493
26659.546875,23495
26661.96875,23495
26664.3671875,23496
26666.7734375,23493
26669.0859375,23493
26671.7734375,23492
26674.1484375,23492
26676.5703125,23490
26678.640625,23481
26681.8671875,23494
26684.46875,23488
26686.328125,23494
26690.890625,23469
26696.5234375,23464
26699.3125,23461
26701.9921875,23462
26704.15625,23501
26707.4921875,23500
26709.90625,23465
26712.1484375,23465
26714.2890625,23501
26716.6328125,23482
26718.828125,23474
26720.7734375,23476
26722.953125,23501
26724.859375,23503
26727.359375,23501
26729.71875,23502
26731.9296875,23505
26734.0703125,23502
26736.5546875,23504
26738.671875,23508
26741.0,23507
26743.375,23492
26745.46875,23507
26747.3671875,23499
26749.7265625,23494
26751.828125,23495
26753.796875,23488
26755.6484375,23503
26757.609375,23506
26759.8125,23508
26761.671875,23505
26763.78125,23492
26765.7578125,23494
26767.5703125,23514
26769.7421875,23507
26773.8671875,23514
26775.7265625,23506
26777.8359375,23517
26779.84375,23500
26782.609375,23504
26784.734375,23427
26787.46875,23478
26789.4453125,23328
26791.0,23357
26793.328125,23390
26795.8046875,23460
26797.6015625,23489
26799.78125,23503
26801.609375,23499
26803.71875,23490
26805.546875,23357
26807.3984375,23422
26809.859375,23453
26812.2421875,23421
26814.6015625,23421
26817.0625,23421
26819.3671875,23427
26822.8984375,23415
26825.5078125,23416
26828.9453125,23396
26831.1953125,23459
26834.46875,23406
26837.28125,23408
26847.875,23405
26850.703125,23398
26853.2578125,23393
26855.7890625,23392
26859.09375,23395
26861.828125,23389
26864.7265625,23376
26867.0859375,23433
26869.703125,23440
26872.203125,23442
26876.7734375,23437
26879.1796875,23374
26882.078125,23390
26884.859375,23396
26887.515625,23386
26893.4140625,23391
26896.4765625,23383
26905.765625,23354
26908.515625,23358
26911.296875,23373
26914.265625,23376
26922.59375,23389
26925.078125,23377
26928.1796875,23382
26932.328125,23383
26943.15625,23361
26945.703125,23365
26948.703125,23351
26952.0625,23352
26954.671875,23351
26957.375,23352
26960.4765625,23360
26963.125,23354
26966.0,23348
26969.0546875,23352
26976.1875,23377
26981.6875,23362
26983.4296875,23379
26985.6328125,23376
26988.796875,23381
26991.5703125,23383
26994.2421875,23391
26996.7578125,23395
26999.3984375,23399
27001.8828125,23397
27004.375,23396
27007.515625,23401
27010.5625,23393
27013.5625,23390
27016.734375,23392
27019.515625,23394
27022.1953125,23397
27024.75,23396
27027.375,23395
27030.28125,23397
27032.90625,23398
27035.3671875,23394
27038.1796875,23415
27041.8984375,23412
27043.796875,23402
27047.7109375,23385
27050.203125,23375
27053.09375,23373
27055.7734375,23383
27059.8984375,23393
27062.3203125,23382
27065.0859375,23378
27067.78125,23381
27070.3984375,23383
27072.8203125,23380
27075.0703125,23384
27077.3828125,23385
27079.4296875,23382
27084.3984375,23392
27086.7421875,23394
27089.3359375,23377
27092.0234375,23370
27094.796875,23378
27100.0234375,23381
27103.8359375,23375
27106.5390625,23356
27109.3828125,23358
27111.9609375,23371
27114.671875,23376
27117.4140625,23380
27119.8671875,23377
27122.421875,23382
27125.109375,23381
27127.6171875,23381
27129.9453125,23380
27132.390625,23378
27135.7578125,23377
27138.375,23374
27141.1015625,23379
27143.953125,23381
27146.6953125,23384
27149.65625,23387
27152.7109375,23390
27155.5703125,23392
27158.65625,23376
27160.5234375,23366
27163.109375,23392
27164.875,23379
27169.8984375,23371
27171.8828125,23338
27174.25,23289
27175.671875,23290
27177.8515625,23330
27180.3359375,23330
27182.8046875,23331
27185.375,23331
27187.96875,23332
27190.6953125,23328
27193.2265625,23331
27195.7578125,23318
27198.0546875,23326
27200.375,23319
27202.7109375,23325
27205.484375,23325
27208.1953125,23306
27210.6484375,23319
27213.4296875,23310
27216.25,23320
27219.078125,23322
27221.8515625,23316
27224.8203125,23324
27227.4765625,23325
27230.34375,23312
27233.46875,23318
27236.1328125,23314
27238.734375,23320
27240.953125,23320
27243.109375,23323
27247.84375,23325
27250.3359375,23320
27252.7421875,23318
27257.1015625,23325
27260.15625,23326
27262.734375,23306
27264.7578125,23315
27267.140625,23313
27269.6953125,23315
27272.4375,23317
27275.0078125,23318
27277.4453125,23318
27279.875,23318
27282.296875,23319
27284.671875,23319
27287.484375,23318
27290.0703125,23315
27292.421875,23315
27294.921875,23310
27297.4375,23303
27300.2265625,23303
27302.8671875,23310
27306.0859375,23313
27309.0234375,23315
27312.09375,23313
27315.0703125,23317
27317.59375,23315
27320.484375,23316
27323.1953125,23316
27326.0390625,23316
27328.859375,23315
27331.4609375,23314
27334.1953125,23314
27336.6171875,23315
27339.03125,23316
27341.90625,23318
27344.421875,23319
27346.9765625,23321
27349.890625,23320
27352.6484375,23318
27355.4375,23317
27357.8515625,23318
27360.234375,23317
27361.8515625,23269
27363.5,23292
27366.7890625,23169
27371.0546875,23376
27373.875,23369
27377.15625,23350
27381.5546875,23370
27385.4609375,23385
27387.9296875,23363
27392.5859375,23364
27395.328125,23367
27398.2265625,23372
27401.140625,23380
27404.328125,23377
27407.4375,23376
27410.4921875,23379
27413.4609375,23380
27416.359375,23380
27419.0234375,23387
27421.4609375,23384
27424.359375,23380
27426.8515625,23371
27432.28125,23383
27435.140625,23371
27437.9453125,23368
27440.7734375,23367
27443.6640625,23370
27446.09375,23375
27448.71875,23377
27452.171875,23360
27454.90625,23372
27457.875,23369
27460.953125,23324
27465.609375,23328
27468.28125,23362
27470.921875,23363
27475.1328125,23371
27477.5078125,23368
27480.3984375,23369
27483.0234375,23373
27485.734375,23373
27488.421875,23375
27491.1484375,23374
27493.796875,23371
27496.2890625,23382
27498.875,23374
27501.5859375,23381
27504.6328125,23379
27507.640625,23382
27510.2265625,23374
27512.609375,23378
27516.125,23376
27518.8515625,23380
27522.015625,23375
27524.9375,23375
27527.765625,23372
27533.625,23377
27536.53125,23372
27539.421875,23369
27542.4296875,23369
27546.0390625,23373
27549.0234375,23373
27551.3671875,23350
27554.75,23324
27557.4375,23306
27560.4375,23299
27563.25,23325
27566.75,23336
27568.7265625,23265
27573.1484375,23405
27574.9609375,23401
27577.40625,23357
27579.9140625,23402
27581.8984375,23389
27584.1015625,23403
27586.4296875,23416
27588.578125,23434
27590.640625,23443
27592.7890625,23457
27595.515625,23463
27597.9609375,23469
27600.3203125,23471
27602.765625,23490
27605.25,23500
27607.5,23474
27609.8125,23482
27612.1875,23483
27614.5859375,23484
27616.8828125,23480
27618.890625,23472
27621.375,23470
27623.8984375,23450
27625.84375,23462
27628.8828125,23479
27630.8515625,23465
27633.3203125,23459
27635.703125,23476
27638.1171875,23454
27640.3203125,23467
27642.3984375,23449
27644.4140625,23466
27646.75,23468
27649.1171875,23467
27652.6640625,23334
27661.5625,23480
27668.796875,23473
27671.4296875,23470
27673.796875,23473
27677.4375,23483
27679.875,23460
27681.9296875,23450
27684.5546875,23350
27686.1953125,23365
27688.5078125,23350
27690.8984375,23354
27693.2421875,23360
27695.40625,23356
27697.7890625,23365
27699.7734375,23266
27702.203125,23282
27704.3125,23293
27706.5078125,23301
27708.7421875,23340
27711.265625,23315
27714.40625,23334
27716.7890625,23325
27719.25,23321
27721.9140625,23307
27724.6640625,23289
27729.171875,23268
27731.8984375,23264
27734.03125,23272
27737.4765625,23271
27740.0234375,23259
27742.46875,23255
27744.796875,23249
27747.21875,23254
27749.640625,23256
27752.1484375,23253
27755.9375,23272
27758.5703125,23266
27761.3671875,23270
27763.828125,23264
27765.96875,23260
27768.3203125,23270
27771.109375,23284
27773.5625,23274
27776.21875,23260
27778.953125,23263
27781.046875,23264
27784.8359375,23284
27787.2421875,23259
27789.828125,23255
27792.2578125,23285
27794.515625,23255
27796.546875,23301
27798.7890625,23283
27804.0625,23266
27809.5390625,23335
27811.40625,23279
27813.78125,23262
27815.8046875,23251
27818.0234375,23265
27820.1328125,23292
27823.15625,23297
27825.359375,23298
27831.3671875,23249
27835.203125,23237
27838.171875,23270
27840.71875,23320
27847.4296875,23207
27854.0234375,23241
27856.6953125,23260
27859.2890625,23289
27861.984375,23294
27864.9609375,23255
27868.3125,23248
27874.953125,23258
27877.890625,23256
27880.8515625,23256
27886.2890625,23201
27891.765625,23292
27894.453125,23286
27897.3828125,23282
27900.21875,23290
27902.828125,23295
27907.546875,23354
27912.5546875,23313
27915.359375,23314
27918.34375,23312
27920.953125,23312
27923.375,23313
27927.2734375,23295
27935.6640625,23312
27938.703125,23311
27941.6640625,23309
27944.46875,23316
27947.1328125,23322
27949.0546875,23325
27953.46875,23340
27955.890625,23348
27958.75,23357
27961.5625,23361
27964.2421875,23367
27966.828125,23366
27969.390625,23356
27972.171875,23340
27974.125,23316
27979.5703125,23358
27982.21875,23351
27984.84375,23346
27992.6484375,23335
27995.4140625,23336
27998.3984375,23331
28002.015625,23183
28006.2734375,23331
28009.1171875,23345
28012.0546875,23347
28014.8046875,23346
28017.1875,23351
28019.5234375,23252
28023.3046875,23229
28026.6015625,23301
28033.9140625,23297
28036.515625,23296
28039.1875,23290
28041.6953125,23294
28044.34375,23289
28046.5703125,23297
28049.1640625,23294
28051.7109375,23294
28053.953125,23291
28056.6328125,23290
28059.078125,23291
28061.4765625,23277
28063.703125,23275
28065.8125,23288
28068.03125,23281
28070.3828125,23284
28072.75,23296
28075.09375,23298
28077.5546875,23300
28081.390625,23297
28084.28125,23291
28086.8359375,23291
28089.59375,23296
28092.4609375,23297
28095.8984375,23300
28099.125,23299
28101.8984375,23302
28104.296875,23303
28106.78125,23301
28109.3203125,23304
28111.9921875,23293
28114.3359375,23278
28116.7890625,23307
28119.34375,23303
28121.9140625,23307
28124.5390625,23304
28127.625,23309
28130.2890625,23305
28132.609375,23301
28135.015625,23302
28137.4765625,23304
28139.8515625,23304
28142.34375,23302
28144.8359375,23304
28147.4140625,23304
28149.78125,23303
28152.21875,23304
28154.390625,23287
28156.859375,23297
28159.4921875,23301
28161.6796875,23304
28163.953125,23304
28166.4453125,23304
28169.125,23303
28171.546875,23313
28173.515625,23296
28176.546875,23298
28179.484375,23307
28182.109375,23304
28184.6328125,23303
28187.0546875,23304
28189.4765625,23302
28192.078125,23285
28194.6796875,23291
28196.8515625,23298
28199.1171875,23298
28201.640625,23299
28204.046875,23302
28206.4921875,23302
28208.96875,23303
28211.046875,23302
28213.296875,23299
28215.65625,23303
28218.171875,23303
28220.453125,23301
28222.7421875,23301
28225.359375,23303
28227.734375,23303
28230.078125,23301
28232.5078125,23301
28234.71875,23303
28236.875,23298
28239.53125,23302
28242.2890625,23301
28244.6484375,23302
28247.03125,23302
28249.46875,23291
28251.703125,23299
28254.5546875,23329
28257.0546875,23328
28259.2890625,23325
28261.828125,23325
28264.2734375,23280
28266.5859375,23299
28269.09375,23306
28271.6484375,23307
28274.3671875,23303
28278.359375,23301
28280.453125,23304
28283.0859375,23303
28285.5078125,23303
28287.9921875,23300
28290.2890625,23302
28292.6015625,23301
28294.9765625,23301
28297.2265625,23302
28299.21875,23303
28301.3125,23304
28303.6171875,23303
28305.8984375,23302
28308.28125,23302
28310.671875,23298
28313.1015625,23301
28315.5234375,23301
28317.625,23303
28320.234375,23302
28322.7734375,23299
28325.1875,23297
28327.4921875,23300
28329.8515625,23297
28332.515625,23299
28335.3671875,23299
28338.0390625,23299
28340.53125,23299
28342.921875,23299
28345.4765625,23302
28347.71875,23302
28350.1015625,23300
28352.4609375,23302
28355.09375,23302
28357.765625,23301
28360.3828125,23301
28363.1484375,23302
28365.2734375,23301
28367.6328125,23301
28369.9765625,23302
28372.328125,23301
28374.78125,23301
28377.1484375,23302
28379.3671875,23301
28381.703125,23302
28384.25,23303
28387.0390625,23300
28389.3046875,23301
28391.5234375,23304
28393.7890625,23298
28396.4609375,23299
28398.8046875,23301
28401.4375,23299
28403.609375,23302
28405.84375,23302
28407.9921875,23302
28410.1796875,23304
28412.28125,23305
28414.4140625,23304
28416.765625,23302
28419.71875,23302
28422.2265625,23302
28424.609375,23304
28427.1015625,23303
28429.4453125,23303
28431.546875,23302
28434.0078125,23303
28436.5859375,23302
28439.3984375,23305
28442.0390625,23306
28444.921875,23305
28447.5234375,23306
28450.109375,23305
28452.4609375,23304
28454.6484375,23302
28457.0234375,23304
28459.8046875,23297
28461.6015625,23297
28464.0390625,23299
28466.6640625,23298
28469.9921875,23299
28472.9140625,23297
28475.7734375,23298
28478.625,23296
28481.3046875,23298
28483.921875,23300
28486.5703125,23298
28489.2265625,23295
28491.671875,23296
28493.9140625,23302
28496.171875,23282
28500.609375,23138
28514.7578125,23307
28517.4296875,23308
28519.609375,23305
28522.0859375,23296
28524.46875,23299
28526.734375,23300
28529.421875,23302
28531.8203125,23302
28534.1875,23299
28537.109375,23302
28539.7265625,23303
28541.9921875,23296
28544.6171875,23302
28547.0703125,23294
28549.25,23295
28552.375,23298
28555.015625,23303
28557.484375,23304
28560.0234375,23303
28562.375,23303
28564.765625,23301
28567.0078125,23303
28569.3984375,23302
28571.8203125,23301
28574.3359375,23298
28577.0078125,23298
28579.1875,23297
28581.4453125,23297
28583.375,23293
28586.671875,23287
28589.9765625,23297
28592.359375,23297
28594.890625,23296
28597.1640625,23293
28599.6796875,23297
28602.171875,23297
28604.609375,23297
28607.7109375,23249
28610.171875,23340
28611.9453125,23319
28615.3515625,23326
28618.8828125,23363
28621.0078125,23370
28623.546875,23368
28626.234375,23367
28628.7421875,23371
28632.1015625,23373
28635.8125,23226
28639.390625,23315
28642.0390625,23337
28644.46875,23286
28645.8203125,23262
28647.875,23293
28650.0546875,23302
28653.1015625,23290
