time [s],NN_interval [s/256](/api/datatype/318/)
1428.828125,155
1429.421875,152
1430.01953125,153
1430.62890625,156
1431.2421875,157
1431.8515625,156
1432.44921875,153
1433.03515625,150
1433.609375,147
1434.17578125,145
1434.73046875,142
1435.26953125,138
1435.81640625,140
1436.3671875,141
1436.94921875,149
1437.60546875,168
1438.3203125,183
1439.0078125,176
1439.70703125,179
1440.3984375,177
1441.07421875,173
1441.703125,161
1442.32421875,159
1442.92578125,154
1443.515625,151
1444.08203125,145
1444.640625,143
1445.19921875,143
1445.75390625,142
1446.3125,143
1446.87109375,143
1447.44921875,148
1448.04296875,152
1448.65234375,156
1449.265625,157
1449.8828125,158
1450.50390625,159
1451.125,159
1451.73828125,157
1452.34765625,156
1452.94921875,154
1453.55078125,154
1454.15234375,154
1454.75390625,154
1455.35546875,154
1455.95703125,154
1456.5625,155
1457.16796875,155
1457.76953125,154
1458.3671875,153
1458.9453125,148
1459.52734375,149
1460.10546875,148
1460.68359375,148
1461.2578125,147
1461.828125,146
1462.3984375,146
1462.96875,146
1463.5390625,146
1464.1015625,144
1464.65234375,141
1465.1953125,139
1465.7265625,136
1466.24609375,133
1466.76171875,132
1467.26953125,130
1467.7734375,129
1468.2734375,128
1468.78515625,131
1469.3125,135
1469.88671875,147
1470.49609375,156
1471.0703125,147
1471.6796875,156
1472.29296875,157
1472.89453125,154
1473.47265625,148
1474.0390625,145
1474.59375,142
1475.12890625,137
1475.65234375,134
1476.171875,133
1476.69921875,135
1477.23046875,136
1477.796875,145
1478.41015625,157
1479.05078125,164
1479.70703125,168
1480.35546875,166
1481.0078125,167
1481.66796875,169
1482.32421875,168
1482.98046875,168
1483.63671875,168
1484.296875,169
1484.94921875,167
1485.58984375,164
1486.23828125,166
1486.87109375,162
1487.48828125,158
1488.08203125,152
1488.6640625,149
1489.23046875,145
1489.78125,141
1490.32421875,139
1490.875,141
1491.46484375,151
1492.1171875,167
1492.76953125,167
1493.4140625,165
1494.078125,170
1494.75390625,173
1495.4140625,169
1496.05078125,163
1496.6875,163
1497.31640625,161
1497.9296875,157
1498.53515625,155
1499.140625,155
1499.75390625,157
1500.390625,163
1501.05859375,171
1501.74609375,176
1502.41015625,170
1503.0703125,169
1503.69921875,161
1504.30859375,156
1504.89453125,150
1505.4765625,149
1506.046875,146
1506.61328125,145
1507.1953125,149
1507.7890625,152
1508.3984375,156
1508.9921875,152
1509.5859375,152
1510.16796875,149
1510.7421875,147
1511.3046875,144
1511.8515625,140
1512.390625,138
1512.91796875,135
1513.43359375,132
1513.9375,129
1514.4375,128
1514.92578125,125
1515.4140625,125
1515.89453125,123
1516.3671875,121
1516.8515625,124
1517.34765625,127
1517.84375,127
1518.359375,132
1518.921875,144
1519.546875,160
1520.26953125,185
1521.0078125,189
1521.74609375,189
1522.5078125,195
1523.2265625,184
1523.88671875,169
1524.50390625,158
1525.09765625,152
1525.66796875,146
1526.23828125,146
1526.8203125,149
1527.40234375,149
1527.97265625,146
1528.56640625,152
1529.18359375,158
1529.8671875,175
1530.53125,170
1531.20703125,173
1531.91015625,180
1532.57421875,170
1533.21875,165
1533.83203125,157
1534.43359375,154
1535.02734375,152
1535.61328125,150
1536.1875,147
1536.74609375,143
1537.296875,141
1537.84375,140
1538.40234375,143
1539.0078125,155
1539.671875,170
1540.328125,168
1540.984375,168
1541.65234375,171
1542.3359375,175
1543.01171875,173
1543.6796875,171
1544.3203125,164
1544.96484375,165
1545.6015625,163
1546.2421875,164
1546.86328125,159
1547.48828125,160
1548.125,163
1548.77734375,167
1549.44921875,172
1550.11328125,170
1550.7734375,169
1551.44140625,171
1552.109375,171
1552.76953125,169
1553.390625,159
1554.0,156
1554.58984375,151
1555.171875,149
1555.7578125,150
1556.33984375,149
1556.93359375,152
1557.55078125,158
1558.2109375,169
1558.85546875,165
1559.4921875,163
1560.125,162
1560.7734375,166
1561.42578125,167
1562.0546875,161
1562.69140625,163
1563.328125,163
1563.984375,168
1564.63671875,167
1565.296875,169
1565.99609375,179
1566.703125,181
1567.40234375,179
1568.08203125,174
1568.75,171
1569.421875,172
1570.0859375,170
1570.74609375,169
1571.390625,165
1572.03125,164
1572.66015625,161
1573.28125,159
1573.88671875,155
1574.4765625,151
1575.0546875,148
1575.62109375,145
1576.1796875,143
1576.75,146
1577.36328125,157
1578.015625,167
1578.71484375,179
1579.39453125,174
1580.046875,167
1580.66796875,159
1581.2734375,155
1581.859375,150
1582.42578125,145
1582.98046875,142
1583.546875,145
1584.16015625,157
1584.91015625,192
1585.72265625,208
1586.5,199
1588.23828125,228
1589.07421875,214
1590.5390625,183
1591.2265625,176
1591.9140625,176
1592.609375,178
1593.2734375,170
1593.94140625,171
1594.62109375,174
1595.3203125,179
1595.98828125,171
1596.66796875,174
1597.38671875,184
1598.10546875,184
1598.8125,181
1599.484375,172
1600.140625,168
1600.81640625,173
1601.5234375,181
1602.234375,182
1602.9296875,178
1603.66015625,187
1604.41015625,192
1605.16015625,192
1605.859375,179
1606.546875,176
1607.2421875,178
1607.94140625,179
1608.6484375,181
1609.35546875,181
1610.0390625,175
1610.73828125,179
1611.421875,175
1612.1171875,178
1612.8203125,180
1613.5,174
1614.1640625,170
1614.8359375,172
1615.49609375,169
1616.15234375,168
1616.8125,169
1617.44140625,161
1618.078125,163
1618.69921875,159
1619.3203125,159
1619.92578125,155
1620.51953125,152
1621.09765625,148
1621.671875,147
1622.24609375,147
1622.85546875,156
1623.52734375,172
1624.25390625,186
1625.0,191
1625.71875,184
1626.47265625,193
1627.2265625,193
1627.984375,194
1628.72265625,189
1629.4453125,185
1630.1484375,180
1630.8515625,180
1631.5703125,184
1632.31640625,191
1633.0859375,197
1633.82421875,189
1634.578125,193
1635.34765625,197
1636.109375,195
1636.85546875,191
1637.55078125,178
1638.234375,175
1638.90234375,171
1639.5546875,167
1640.1953125,164
1640.81640625,159
1641.421875,155
1642.0234375,154
1642.625,154
1643.23828125,157
1643.89453125,168
1660.4453125,146
1661.05859375,157
1661.68359375,160
1662.3125,161
1662.9296875,158
1663.53515625,155
1664.12109375,150
1664.68359375,144
1665.234375,141
1665.76953125,137
1666.30078125,136
1666.82421875,134
1667.34765625,134
1667.875,135
1668.40625,136
1668.95703125,141
1669.51171875,142
1670.07421875,144
1670.63671875,144
1671.1875,141
1671.73828125,141
1672.296875,143
1672.8828125,150
1673.5,158
1674.13671875,163
1674.7890625,167
1675.421875,162
1676.046875,160
1676.65625,156
1677.24609375,151
1677.8203125,147
1678.3984375,148
1679.01953125,159
1679.73046875,182
1680.5,197
1681.28125,200
1682.0234375,190
1682.75390625,187
1683.49609375,190
1684.31640625,210
1685.2265625,233
1686.03125,206
1687.49609375,186
1688.2265625,187
1688.9609375,188
1689.70703125,191
1690.43359375,186
1691.125,177
1691.796875,172
1692.4765625,174
1693.16015625,175
1693.87109375,182
1694.578125,181
1695.26953125,177
1695.953125,175
1696.63671875,175
1697.3125,173
1697.98046875,171
1698.63671875,168
1699.265625,161
1699.89453125,161
1700.515625,159
1701.140625,160
1701.78125,164
1702.42578125,165
1703.06640625,164
1703.6796875,157
1704.2890625,156
1704.8984375,156
1705.515625,158
1706.16796875,167
1706.8203125,167
1707.51953125,179
1708.25390625,188
1708.95703125,180
1709.6171875,169
1710.2578125,164
1710.90625,166
1711.5859375,174
1712.28125,178
1713.00390625,185
1713.7421875,189
1714.453125,182
1715.13671875,175
1715.84765625,182
1716.6015625,193
1717.359375,194
1718.08984375,187
1718.78515625,178
1719.48828125,180
1720.18359375,178
1720.86328125,174
1721.51171875,166
1722.14453125,162
1722.76171875,158
1723.37890625,158
1723.9921875,157
1724.58984375,153
1725.171875,149
1725.74609375,147
1726.30078125,142
1726.84375,139
1727.375,136
1727.890625,132
1728.40234375,131
1728.90625,129
1729.40234375,127
1729.90234375,128
1730.40625,129
1730.9140625,130
1731.44921875,137
1732.04296875,152
1732.6640625,159
1733.37109375,181
1734.09375,185
1734.80078125,181
1735.4765625,173
1736.16015625,175
1736.85546875,178
1737.67578125,210
1738.5078125,213
1739.34375,214
1740.12890625,201
1740.921875,203
1741.6875,196
1742.421875,188
1743.10546875,175
1743.78125,173
1744.41015625,161
1745.03125,159
1745.6640625,162
1746.29296875,161
1746.9140625,159
1747.53125,158
1748.171875,164
1748.87890625,181
1749.6640625,201
1750.48828125,211
1751.3203125,213
1752.06640625,191
1753.5078125,185
1754.2265625,184
1754.953125,186
1755.6640625,182
1756.3515625,176
1757.0546875,180
1757.7734375,184
1758.49609375,185
1759.1953125,179
1759.88671875,177
1760.5703125,175
1761.234375,170
1761.875,164
1762.4921875,158
1763.109375,158
1763.7109375,154
1764.3125,154
1764.94140625,161
1765.609375,171
1766.296875,176
1767.00390625,181
1767.671875,171
1768.37109375,179
1769.11328125,190
1769.8984375,201
1770.671875,198
1771.3984375,186
1772.11328125,183
1772.83203125,184
1773.5546875,185
1774.26171875,181
1774.9453125,175
1775.65234375,181
1776.37109375,184
1777.10546875,188
1777.80859375,180
1778.48828125,174
1779.171875,175
1779.859375,176
1780.52734375,171
1781.171875,165
1781.8203125,166
1782.48828125,171
1783.140625,167
1783.77734375,163
1784.40234375,160
1785.015625,157
1785.6171875,154
1786.203125,150
1786.77734375,147
1787.34765625,146
1787.921875,147
1788.50390625,149
1789.1015625,153
1789.70703125,155
1790.3203125,157
1790.9296875,156
1791.5234375,152
1792.11328125,151
1792.703125,151
1793.2890625,150
1793.890625,154
1794.50390625,157
1795.125,159
1795.7578125,162
1796.40234375,165
1797.0390625,163
1797.6640625,160
1798.29296875,161
1798.9296875,163
1799.5859375,168
1800.265625,174
1800.9375,172
1801.609375,172
1802.2890625,174
1802.984375,178
1803.6875,180
1804.3828125,178
1805.0546875,172
1805.73046875,173
1806.40625,173
1807.08984375,175
1807.7578125,171
1808.41796875,169
1809.09765625,174
1809.77734375,174
1810.44140625,170
1811.09375,167
1811.7265625,162
1812.33203125,155
1812.94140625,156
1813.55078125,156
1814.171875,159
1814.8125,164
1815.4765625,170
1816.1328125,168
1816.7890625,168
1817.4765625,176
1818.1953125,184
1818.91015625,183
1819.640625,187
1820.359375,184
1821.0703125,182
1821.75,174
1822.4296875,174
1823.1171875,176
1823.8515625,188
1824.61328125,195
1825.37890625,196
1826.125,191
1826.8671875,190
1827.59765625,187
1828.30078125,180
1828.96484375,170
1829.66796875,180
1830.38671875,184
1831.12109375,188
1831.83984375,184
1832.52734375,176
1833.2265625,179
1833.95703125,187
1834.69921875,190
1835.45703125,194
1836.16015625,180
1836.86328125,180
1837.55859375,178
1838.2578125,179
1838.96875,182
1839.64453125,173
1840.328125,175
1841.015625,176
1841.6953125,174
1842.3828125,176
1843.0546875,172
1843.734375,174
1844.44140625,181
1845.15625,183
1845.8984375,190
1846.62109375,185
1847.3203125,179
1847.99609375,173
1848.66015625,170
1849.32421875,170
1849.99609375,172
1850.6953125,179
1851.390625,178
1852.09765625,181
1852.8203125,185
1853.55078125,187
1854.27734375,186
1854.9765625,179
1855.6796875,180
1856.3828125,180
1857.07421875,177
1857.74609375,172
1858.421875,173
1859.12109375,179
1859.81640625,178
1860.50390625,176
1861.171875,171
1861.83984375,171
1862.51171875,172
1863.1875,173
1863.86328125,173
1864.515625,167
1865.1796875,170
1865.85546875,173
1866.54296875,176
1867.2109375,171
1867.90625,178
1868.58984375,175
1869.2578125,171
1869.9296875,172
1870.58984375,169
1871.2421875,167
1871.89453125,167
1872.53515625,164
1873.19140625,168
1873.83984375,166
1874.46875,161
1875.07421875,155
1875.6640625,151
1876.24609375,149
1876.8203125,147
1877.390625,146
1877.96875,148
1878.546875,148
1879.1328125,150
1879.7265625,152
1880.34375,158
1880.98828125,165
1881.64453125,168
1882.27734375,162
1882.921875,165
1883.57421875,167
1884.25,173
1884.94140625,177
1885.61328125,172
1886.296875,175
1886.96484375,171
1887.6640625,179
1888.328125,170
1889.0078125,174
1889.69140625,175
1890.3828125,177
1891.04296875,169
1891.7109375,171
1892.37890625,171
1893.0390625,169
1893.68359375,165
1894.30859375,160
1894.93359375,160
1895.55078125,158
1896.171875,159
1896.83203125,169
1897.48828125,168
1898.14453125,168
1898.81640625,172
1899.49609375,174
1900.1875,177
1900.8515625,170
1901.5234375,172
1902.19921875,173
1902.8828125,175
1903.57421875,177
1904.24609375,172
1904.90625,169
1905.5625,168
1906.203125,164
1906.828125,160
1907.46484375,163
1908.140625,173
1908.80859375,171
1909.50390625,178
1910.234375,187
1910.98046875,191
1911.73828125,194
1912.48046875,190
1913.22265625,190
1913.96875,191
1914.73828125,197
1915.51171875,198
1916.23046875,184
1916.96484375,188
1917.71484375,192
1918.46484375,192
1919.171875,181
1919.86328125,177
1920.5703125,181
1921.296875,186
1922.02734375,187
1922.734375,181
1923.48828125,193
1924.24609375,194
1924.9921875,191
1925.6953125,180
1926.40625,182
1927.12109375,183
1927.83984375,184
1928.51953125,174
1929.2109375,177
1929.90625,178
1930.6171875,182
1931.3203125,180
1932.01171875,177
1932.73828125,186
1933.453125,183
1934.13671875,175
1934.80859375,172
1935.46875,169
1936.109375,164
1936.73828125,161
1937.34765625,156
1937.9375,151
1938.5390625,154
1939.1796875,164
1939.8984375,184
1940.6796875,200
1941.453125,198
1942.25,204
1943.0703125,210
1943.890625,210
1944.67578125,201
1945.4296875,193
1946.17578125,191
1946.90625,187
1947.6171875,182
1948.3125,178
1949.0234375,182
1949.72265625,179
1950.42578125,180
1951.109375,175
1951.78515625,173
1952.48828125,180
1953.22265625,188
1953.98046875,194
1954.71875,189
1955.453125,188
1956.2109375,194
1956.9765625,196
1957.75,198
1958.4765625,186
1959.19140625,183
1959.921875,187
1960.64453125,185
1961.3828125,189
1962.1171875,188
1962.8203125,180
1963.5390625,184
1964.27734375,189
1965.03515625,194
1965.78125,191
1966.5,184
1967.2265625,186
1967.95703125,187
1968.6640625,181
1969.34765625,175
1970.02734375,174
1970.69921875,172
1971.375,173
1972.0234375,166
1972.6640625,164
1973.3046875,164
1973.94921875,165
1974.62109375,172
1975.3125,177
1976.00390625,177
1976.67578125,172
1977.31640625,164
1977.93359375,158
1978.52734375,152
1979.12890625,154
1979.7421875,157
1980.39453125,167
1981.0859375,177
1981.79296875,181
1982.51953125,186
1983.25,187
1984.01953125,197
1984.8125,203
1985.58203125,197
1986.30078125,184
1986.9921875,177
1987.671875,174
1988.35546875,175
1989.046875,177
1989.73046875,175
1990.44140625,182
1991.1875,191
1991.9453125,194
1992.68359375,189
1993.3828125,179
1994.08984375,181
1994.7890625,179
1995.46484375,173
1996.12890625,170
1996.78515625,168
1997.4453125,169
1998.11328125,171
1998.78515625,172
1999.453125,171
2000.1015625,166
2000.7578125,168
2001.4140625,168
2002.06640625,167
2002.71875,167
2003.34765625,161
2003.984375,163
2004.62109375,163
2005.25390625,162
2005.8828125,161
2006.48828125,155
2007.0859375,153
2007.66796875,149
2008.25,149
2008.83203125,149
2009.41796875,150
2010.0078125,151
2010.58984375,149
2011.17578125,150
2011.76171875,150
2022.39453125,173
2024.640625,195
2025.42578125,201
2026.171875,191
2026.86328125,177
2027.53515625,172
2028.19140625,168
2028.83203125,164
2029.45703125,160
2030.08203125,160
2030.71484375,162
2031.3515625,163
2031.98828125,163
2032.625,163
2033.265625,164
2033.84765625,149
2034.453125,155
2035.0546875,154
2035.66796875,157
2036.30859375,164
2037.01953125,182
2037.73828125,184
2038.42578125,176
2039.0625,163
2039.703125,164
2040.37109375,171
2041.16015625,202
2042.96484375,234
2045.37109375,201
2046.1484375,199
2046.91796875,197
2047.6484375,187
2048.35546875,181
2049.046875,177
2049.7109375,170
2050.34765625,163
2050.98046875,162
2051.5859375,155
2052.1953125,156
2052.82421875,161
2053.5,173
2054.37109375,223
2057.80078125,207
2058.5,179
2059.19921875,179
2060.61328125,185
2061.3671875,193
2062.12890625,195
2062.8515625,185
2063.55078125,179
2064.25390625,180
2064.94921875,178
2065.625,173
2066.29296875,171
2066.94921875,168
2067.6015625,167
2068.26171875,169
2068.9453125,175
2069.65234375,181
2070.31640625,170
2071.01171875,178
2071.7109375,179
2072.421875,182
2073.12890625,181
2073.83984375,182
2074.52734375,176
2075.23046875,180
2075.92578125,178
2076.625,179
2077.33203125,181
2078.01171875,174
2078.70703125,178
2079.40625,179
2080.109375,180
2080.828125,184
2081.51953125,177
2082.19921875,174
2082.84765625,166
2083.4609375,157
2094.265625,163
2094.88671875,159
2095.5234375,163
2096.15625,162
2096.796875,164
2097.4453125,166
2098.08203125,163
2098.7265625,165
2099.390625,170
2100.0546875,170
2100.71484375,169
2101.36328125,166
2102.015625,167
2102.66796875,167
2103.30859375,164
2103.93359375,160
2104.55859375,160
2105.19140625,162
2105.8046875,157
2106.4140625,156
2107.01171875,153
2107.59375,149
2108.1640625,146
2108.73046875,145
2109.29296875,144
2109.859375,145
2110.44140625,149
2111.0625,159
2111.7265625,170
2112.39453125,171
2113.08203125,176
2113.765625,175
2114.4140625,166
2115.05859375,165
2115.70703125,166
2116.36328125,168
2117.03125,171
2117.68359375,167
2118.3359375,167
2118.98828125,167
2119.640625,167
2120.27734375,163
2120.91796875,164
2121.56640625,166
2122.22265625,168
2122.88671875,170
2123.5234375,163
2124.15625,162
2124.7890625,162
2125.41015625,159
2126.02734375,158
2126.6328125,155
2127.234375,154
2127.82421875,151
2128.39453125,146
2128.97265625,148
2129.5625,151
2130.20703125,165
2130.88671875,174
2131.58984375,180
2132.2734375,175
2132.94140625,171
2133.62109375,174
2134.30078125,174
2134.95703125,168
2135.58984375,162
2136.2109375,159
2136.81640625,155
2137.41015625,152
2138.00390625,152
2138.62109375,158
2139.29296875,172
2140.03125,189
2140.80078125,197
2141.53515625,188
2142.27734375,190
2143.0234375,191
2143.73828125,183
2144.4140625,173
2145.07421875,169
2145.70703125,162
2146.3203125,157
2146.91796875,153
2147.50390625,150
2148.08984375,150
2148.69921875,156
2149.34375,165
2149.9921875,166
2150.6328125,164
2151.265625,162
2151.88671875,159
2152.50390625,158
2153.1171875,157
2153.7109375,152
2154.30078125,151
2154.88671875,150
2155.46875,149
2156.0546875,150
2156.6484375,152
2157.234375,150
2157.8046875,146
2158.3828125,148
2158.96875,150
2159.578125,156
2160.19140625,157
2160.79296875,154
2161.3984375,155
2162.015625,158
2162.67578125,169
2163.36328125,176
2164.05078125,176
2164.71875,171
2165.3671875,166
2166.03125,170
2166.7109375,174
2167.3984375,176
2168.078125,174
2168.7421875,170
2169.39453125,167
2170.0546875,169
2170.71484375,169
2171.3828125,171
2172.03125,166
2172.671875,164
2173.3125,164
2173.96484375,167
2174.64453125,174
2175.3125,171
2175.96875,168
2176.640625,172
2177.3125,172
2177.9921875,174
2178.640625,166
2179.27734375,163
2179.91015625,162
2180.55859375,166
2181.21875,169
2181.890625,172
2182.5546875,170
2183.19921875,165
2183.8515625,167
2184.5234375,172
2185.2265625,180
2185.921875,178
2186.60546875,175
2187.2734375,171
2187.93359375,169
2188.59765625,170
2189.24609375,166
2189.8828125,163
2190.515625,162
2191.14453125,161
2191.77734375,162
2192.41015625,162
2193.03515625,160
2193.66796875,162
2194.30859375,164
2194.93359375,160
2195.5390625,155
2196.13671875,153
2196.734375,153
2197.32421875,151
2197.90625,149
2198.48828125,149
2199.07421875,150
2199.67578125,154
2200.27734375,154
2200.875,153
2201.46875,152
2202.078125,156
2202.7109375,162
2203.359375,166
2203.99609375,163
2204.625,161
2205.24609375,159
2205.87109375,160
2206.50390625,162
2207.1484375,165
2207.82421875,173
2208.5078125,175
2209.16015625,167
2209.8125,167
2210.47265625,169
2211.11328125,164
2211.73828125,160
2212.375,163
2213.01953125,165
2213.6953125,173
2214.37109375,173
2215.0234375,167
2215.64453125,159
2216.25390625,156
2216.8515625,153
2217.4453125,152
2218.02734375,149
2218.59375,145
2219.140625,140
2219.6953125,142
2220.26171875,145
2220.85546875,152
2221.484375,161
2222.1328125,166
2222.765625,162
2223.38671875,159
2224.0078125,159
2224.640625,162
2225.2734375,162
2225.9140625,164
2226.53515625,159
2227.1484375,157
2227.7734375,160
2228.40625,162
2229.046875,164
2229.66796875,159
2230.27734375,156
2230.8828125,155
2231.4765625,152
2232.0703125,152
2232.65625,150
2233.24609375,151
2233.8203125,147
2234.390625,146
2234.94140625,141
2235.484375,139
2236.015625,136
2236.53515625,133
2237.04296875,130
2237.546875,129
2238.046875,128
2238.54296875,127
2239.03515625,126
2239.5390625,129
2240.09765625,143
2240.73046875,162
2241.39453125,170
2242.0625,171
2242.71484375,167
2243.37890625,170
2244.03515625,168
2244.7578125,185
2245.45703125,179
2246.12109375,170
2246.78515625,170
2247.46484375,174
2248.1640625,179
2248.8515625,176
2249.51953125,171
2250.16796875,166
2250.8125,165
2251.43359375,159
2252.04296875,156
2252.67578125,162
2253.3125,163
2253.94140625,161
2254.578125,163
2255.25390625,173
2255.93359375,174
2256.58203125,166
2257.22265625,164
2257.875,167
2258.5390625,170
2259.19140625,167
2259.8125,159
2260.4296875,158
2261.05859375,161
2261.69140625,162
2262.31640625,160
2262.93359375,158
2263.55078125,158
2264.15234375,154
2264.76953125,158
2265.37890625,156
2266.0,159
2266.67578125,173
2267.41796875,190
2268.16015625,190
2268.84765625,176
2269.546875,179
2270.24609375,179
2270.95703125,182
2271.62109375,170
2272.26953125,166
2272.90625,163
2273.625,184
2284.11328125,188
2284.828125,183
2285.52734375,179
2286.21875,177
2286.87890625,169
2287.53515625,168
2288.1796875,165
2288.80859375,161
2289.421875,157
2290.015625,152
2290.6015625,150
2291.1953125,152
2291.8125,158
2292.4765625,170
2293.1796875,180
2293.88671875,181
2294.58984375,180
2295.265625,173
2295.93359375,171
2296.59375,169
2297.25390625,169
2297.8984375,165
2298.51953125,159
2299.14453125,160
2299.78125,163
2300.4296875,166
2301.08984375,169
2301.73828125,166
2302.4140625,173
2303.13671875,185
2303.89453125,194
2304.64453125,192
2305.3671875,185
2306.0625,178
2306.75,176
2307.43359375,175
2318.49609375,172
2319.140625,165
2319.78125,164
2320.39453125,157
2320.984375,151
2321.55859375,147
2322.125,145
2322.68359375,143
2323.24609375,144
2323.8203125,147
2324.43359375,157
2325.1171875,175
2325.83203125,183
2326.5546875,185
2327.33984375,201
2328.16015625,210
2328.92578125,196
2329.7265625,205
2330.53515625,207
2331.34765625,208
2332.07421875,186
2332.77734375,180
2333.4765625,179
2334.171875,178
2334.83984375,171
2335.50390625,170
2336.2109375,181
2336.953125,190
2337.671875,184
2356.16796875,152
2356.77734375,156
2357.4140625,163
2358.04296875,161
2358.7109375,171
2359.4140625,180
2360.11328125,179
2360.81640625,180
2361.5078125,177
2362.17578125,171
2362.8125,163
2363.42578125,157
2364.03125,155
2364.62890625,153
2365.23828125,156
2365.88671875,166
2366.58984375,180
2367.3125,185
2368.046875,188
2368.79296875,191
2369.52734375,188
2370.203125,173
2370.88671875,175
2371.55859375,172
2372.234375,173
2372.875,164
2373.5078125,162
2374.21875,182
2375.890625,218
2376.7578125,222
2377.625,222
2378.46875,216
2379.24609375,199
2380.0,193
2380.73828125,189
2381.46875,187
2382.18359375,183
2382.8828125,179
2383.5625,174
2384.22265625,169
2384.859375,163
2385.48828125,161
2386.12890625,164
2386.75390625,160
2387.4140625,169
2388.1171875,180
2388.87109375,193
2389.62109375,192
2390.37109375,192
2391.05078125,174
2391.71875,171
2392.375,168
2393.0390625,170
2393.703125,170
2394.37890625,173
2395.0703125,177
2395.76953125,179
2396.44140625,172
2397.08984375,166
2397.734375,165
2398.375,164
2399.17578125,205
2401.43359375,190
2402.13671875,180
2402.82421875,176
2403.5078125,175
2404.19921875,177
2404.91015625,182
2405.63671875,186
2406.34375,181
2407.0703125,186
2407.78125,182
2408.48046875,179
2409.171875,177
2409.8515625,174
2410.53125,174
2411.1875,168
2411.828125,164
2412.453125,160
2413.0546875,154
2413.66796875,157
2414.3046875,163
2414.97265625,171
2415.68359375,182
2416.41015625,186
2417.1640625,193
2417.8984375,188
2418.61328125,183
2419.30859375,178
2420.00390625,178
2420.67578125,172
2421.32421875,166
2421.98828125,170
2422.66796875,174
2423.37109375,180
2424.1015625,187
2424.80859375,181
2425.50390625,178
2426.20703125,180
2426.91015625,180
2427.6015625,177
2428.26953125,171
2428.921875,167
2429.5703125,166
2430.2109375,164
2430.8515625,164
2431.52734375,173
2432.21875,177
2432.89453125,173
2433.57421875,174
2434.23046875,168
2434.87890625,166
2435.53125,167
2436.1953125,170
2436.87109375,173
2437.546875,173
2438.21484375,171
2438.87890625,170
2439.52734375,166
2440.171875,165
2440.80078125,161
2441.421875,159
2442.0390625,158
2442.66796875,161
2443.3125,165
2443.95703125,165
2444.61328125,168
2445.25,163
2445.8984375,166
2446.5390625,164
2447.1640625,160
2447.81640625,167
2448.5,175
2449.19921875,179
2449.89453125,178
2450.57421875,174
2451.21875,165
2451.86328125,165
2452.50390625,164
2453.140625,163
2453.78125,164
2454.41796875,163
2455.04296875,160
2455.6875,165
2456.35546875,171
2457.05078125,178
2457.78125,187
2458.51171875,187
2459.19140625,174
2459.875,175
2460.56640625,177
2461.265625,179
2461.96484375,179
2462.640625,173
2463.328125,176
2464.046875,184
2464.78515625,189
2465.5234375,189
2466.23046875,181
2466.94921875,184
2467.6796875,187
2468.4296875,192
2469.14453125,183
2469.83203125,176
2470.5234375,177
2471.21484375,177
2471.921875,181
2472.62109375,179
2473.296875,173
2473.96484375,171
2474.65234375,176
2475.359375,181
2476.10546875,191
2476.828125,185
2477.54296875,183
2478.27734375,188
2479.0234375,191
2479.75,186
2480.44140625,177
2481.13671875,178
2481.84765625,182
2482.56640625,184
2483.25,175
2483.91015625,169
2484.5703125,169
2485.2109375,164
2485.84375,162
2486.453125,156
2487.0546875,154
2487.6484375,152
2488.234375,150
2488.82421875,151
2489.421875,153
2490.0390625,158
2490.67578125,163
2491.30859375,162
2491.9296875,159
2492.56640625,163
2493.20703125,164
2493.83984375,162
2494.47265625,162
2495.10546875,162
2495.71484375,156
2496.30859375,152
2496.88671875,148
2497.4453125,143
2497.98828125,139
2498.5234375,137
2499.04296875,133
2499.5546875,131
2500.0625,130
2500.5625,128
2501.05859375,127
2501.55078125,126
2502.05078125,128
2502.578125,135
2503.171875,152
2503.85546875,175
2504.640625,201
2505.34375,180
2506.8828125,197
2507.74609375,221
2508.65234375,232
2509.5,217
2510.9765625,189
2512.4296875,184
2513.13671875,181
2513.90234375,196
2514.63671875,188
2515.33984375,180
2515.98828125,166
2516.609375,159
2517.2578125,166
2517.98046875,185
2518.75390625,198
2519.51953125,196
2520.28125,195
2520.99609375,183
2521.70703125,182
2522.40234375,178
2523.06640625,170
2523.6953125,161
2524.33203125,163
2524.99609375,170
2525.70703125,182
2526.39453125,176
2527.0625,171
2527.74609375,175
2528.421875,173
2529.10546875,175
2529.76953125,170
2530.40625,163
2531.02734375,159
2531.65625,161
2532.3125,168
2533.03125,184
2533.734375,180
2534.40234375,171
2535.09375,177
2535.8203125,186
2536.5546875,188
2537.24609375,177
2537.921875,173
2538.61328125,177
2539.29296875,174
2539.9921875,179
2540.640625,166
2541.28125,164
2541.94140625,169
2542.6484375,181
2543.515625,222
2544.31640625,205
2545.83984375,190
2546.54296875,180
2547.2578125,183
2547.984375,186
2548.71875,188
2549.4453125,186
2550.171875,186
2550.8984375,186
2551.61328125,183
2552.3046875,177
2552.984375,174
2553.6328125,166
2554.25390625,159
2554.87109375,158
2555.48828125,158
2556.09375,155
2556.7109375,158
2557.35546875,165
2558.03515625,174
2558.6953125,169
2559.359375,170
2560.03125,172
2560.734375,180
2561.46875,188
2562.15625,176
2562.828125,172
2563.5,172
2564.1953125,178
2564.88671875,177
2565.5703125,175
2566.23046875,169
2566.859375,161
2567.4765625,158
2568.0859375,156
2568.69140625,155
2569.3125,159
2569.94140625,161
2570.5546875,157
2571.16796875,157
2571.8125,165
2572.4921875,174
2573.171875,174
